,name,title,attributes,description,section,section_type,available,special_title,capacity,enrolled,crn,levels,schedule_type,instructors,where,days,time
1383,PSYC 465,Behavior Change Principle/Prac,"Communications Requirement, Social Sciences Requirement, Standard Tuition Rate","Students will learn about theories of behavior and apply scientific principles used to promote behavior change. Major topics will include stages of change, motivational interviewing, cognitive behavioral techniques, and contingency management (reward and punishment). Emphasis will be given to altering pathological behaviors and to promoting healthy lifestyle changes in the context of one on one or small group settings.",Fall 2020,Class,5,,20,15,13740,"Graduate Business, Graduate, Undergraduate",Lecture,Joyce Hopkins,TBA,TR,1:50pm - 3:05pm
1384,ITMM 537,Vendor Mgmt/Service Lvl Agrmts,Standard Tuition Rate,"Management of service level agreements (SLAs) at an enterprise level is presented from both a client and service provider perspective. Fundamental structure and issues of contract law are introduced and various models for management of service level agreements are presented. The role of SLAs in enterprise architecture and planning is addressed, and service level definitions, quality of service, and performance metrics are examined.",Fall 2020,Class,12,,20,8,12944,"Graduate Business, Graduate, Undergraduate",Lecture,Ramesh Rao,TBA,T,5pm - 7:40pm
1385,ITMM 537,Vendor Mgmt/Service Lvl Agrmts,Standard Tuition Rate,"Management of service level agreements (SLAs) at an enterprise level is presented from both a client and service provider perspective. Fundamental structure and issues of contract law are introduced and various models for management of service level agreements are presented. The role of SLAs in enterprise architecture and planning is addressed, and service level definitions, quality of service, and performance metrics are examined.",Fall 2020,Class,0,,6,6,12945,"Graduate Business, Graduate, Undergraduate",Lecture,Ramesh Rao,TBA,,TBA
1386,ITMM 537,Vendor Mgmt/Service Lvl Agrmts,Standard Tuition Rate,"Management of service level agreements (SLAs) at an enterprise level is presented from both a client and service provider perspective. Fundamental structure and issues of contract law are introduced and various models for management of service level agreements are presented. The role of SLAs in enterprise architecture and planning is addressed, and service level definitions, quality of service, and performance metrics are examined.",Fall 2020,Class,4,,5,1,12946,"Graduate Business, Graduate, Undergraduate",Lecture,Ramesh Rao,TBA,,TBA
1387,ITMO 550,Enterprise End-User Sys Admin,Standard Tuition Rate,"Students learn to set up, configure, and maintain end-user desktop and portable computers and devices in an enterprise environment using a contemporary proprietary operating system, including the actual installation of the operating system in a networked client-server environment. User account management, security, printing, disk configuration, and backup procedures are addressed with particular attention to coverage of networked applications. System installation, configuration, and administration issues as well as network file systems, network access, and compatibility with other operating systems are also addressed. Administration of central server resources associated with management and provisioning of end-user systems in workgroups, domains, or forests is also addressed.",Fall 2020,Class,6,,8,2,12221,"Graduate Business, Graduate, Undergraduate",Lecture,Philip Matuszak,TBA,R,6:25pm - 9:05pm
1388,MATH 548,Mathematical Finance I,Standard Tuition Rate,"This is an introductory course in mathematical finance. Technical difficulty of the subject is kept at a minimum by considering a discrete time framework. Nevertheless, the major ideas and concepts underlying modern mathematical finance and financial engineering are explained and illustrated.",Fall 2020,Class,26,,28,2,10313,"Graduate Business, Graduate, Undergraduate",Lecture,Igor Cialenco,TBA,TR,5pm - 6:15pm
1389,ARCH 541,Architecture Studio I,Standard Tuition Rate,"The design studio focuses on the tools, techniques, methods, and methodologies of architectural design. The studio investigates the articulation of space, tectonic assembly, and human behavior as critical foundations of the making of the built environment. The studio focuses on developing core drawing, making, thinking, and communication skills via a series of discrete projects that aggregate into a comprehensive body of work. Analytical investigation of the techniques and methods of architectural design and representation are interwoven with an analytical investigation of site, place, inhabitation, and elemental spatial archetypes. The studio is largely comprised of two primary projects (Composite City and Inhabited Archetypes), with specific internal phases and deliverables, structured to operate as a complementary whole. Composite City comprises a series of studies in drawing, modeling and making that dissect the layers, components and phenomena of the built environment, via questions of narrative, memory, space, tectonics, systems and compositions. Inhabited Archetypes comprises a series of spatial explorations that employ the preceding analyses as sites of operation. Four archetypes (bridge, tower, wall, stair) prompt fundamental questions of architectural space (tectonics and inhabitation) and design processes. Working iteratively and comparatively, each archetype will be a medium to investigate issues of structure, skin, thickness, thinness, material, assembly, inhabitation and narrative. The semester culminates with the process of assembling student portfolios.",Fall 2020,Class,29,,30,1,10200,"Graduate Business, Graduate",Studio,Leslie Johnson,TBA,MWF,1:50pm - 5:50pm
1390,MMAE 593,MMAE Seminar,Standard Tuition Rate,Reports on current research. Full-time graduate students in the department are expected to register and attend.,Fall 2020,Class,67,,75,8,10414,"Graduate Business, Graduate, Undergraduate",Seminar,Carrie Hall,TBA,W,3:40pm - 4:30pm
1391,ARCH 543,Architecture Studio III,Standard Tuition Rate,"The design studio focuses on the design and structural engineering of high-volume residential buildings, or “housing.” The design of housing in cities such as Chicago is a story of bold experimentation and innovation, but also contradictions and controversy. Chicago has been at the forefront of developing new types of public and private housing and design strategies to improve and maintain public health since the city’s founding in the mid 19th century. Students are exposed to a variety of housing and hybrid buildings, and undertake research projects in select cities around the world to compare and contrast a variety of issues such as: density, dwelling unit types, mixed use programing, materiality, development models, cultural norms, and relationships between functionality and luxury. The studio is structured around three primary assignments beginning with research and drawing assignments of housing types in Chicago, followed by analyses of dense, urban housing projects in global cities, to the final design project. The studio’s principle concern is giving form, shape, and character to collectively inhabited high-rise buildings, and to the streets and public spaces that surround them. Several lectures, presentations and field trips throughout the semester highlight discernable and meaningful connections between people and places, movement and morphology, natural resources and the artificial fabric of the city. A particular focus is on place-making, environmental stewardship, social equity, and economic vitality of urban neighborhoods. The studio operates as a laboratory in which to explore new possibilities for urban living in Chicago, specifically within a selected neighborhood and project site.",Fall 2020,Class,65,,80,15,10634,"Graduate Business, Graduate",Studio,Thomas Brock,TBA,MWF,1:50pm - 5:50pm
1392,MMAE 591,Research and Thesis M.S.,"Forced to Full-Time Course, Standard Tuition Rate",,Fall 2020,Independent Study/Research,10,,10,0,11400,"Graduate Business, Graduate",Independent Study/Research,Leon Shaw,TBA,,TBA
1393,MMAE 591,Research and Thesis M.S.,"Forced to Full-Time Course, Standard Tuition Rate",,Fall 2020,Independent Study/Research,10,,10,0,11439,"Graduate Business, Graduate",Independent Study/Research,Seebany Datta-Barua,TBA,,TBA
1394,MMAE 591,Research and Thesis M.S.,"Forced to Full-Time Course, Standard Tuition Rate",,Fall 2020,Independent Study/Research,10,,10,0,12033,"Graduate Business, Graduate",Independent Study/Research,Sumanta Acharya,TBA,,TBA
1395,MMAE 591,Research and Thesis M.S.,"Forced to Full-Time Course, Standard Tuition Rate",,Fall 2020,Independent Study/Research,10,,10,0,10403,"Graduate Business, Graduate",Independent Study/Research,Philip Nash,TBA,,TBA
1396,MMAE 591,Research and Thesis M.S.,"Forced to Full-Time Course, Standard Tuition Rate",,Fall 2020,Independent Study/Research,10,,10,0,10655,"Graduate Business, Graduate",Independent Study/Research,Matthew Spenko,TBA,,TBA
1397,MMAE 591,Research and Thesis M.S.,"Forced to Full-Time Course, Standard Tuition Rate",,Fall 2020,Independent Study/Research,10,,10,0,10404,"Graduate Business, Graduate",Independent Study/Research,David Williams,TBA,,TBA
1398,MMAE 591,Research and Thesis M.S.,"Forced to Full-Time Course, Standard Tuition Rate",,Fall 2020,Independent Study/Research,10,,10,0,10405,"Graduate Business, Graduate",Independent Study/Research,Hassan Nagib,TBA,,TBA
1399,MMAE 591,Research and Thesis M.S.,"Forced to Full-Time Course, Standard Tuition Rate",,Fall 2020,Independent Study/Research,10,,10,0,10406,"Graduate Business, Graduate",Independent Study/Research,Sammy Tin,TBA,,TBA
1400,MMAE 591,Research and Thesis M.S.,"Forced to Full-Time Course, Standard Tuition Rate",,Fall 2020,Independent Study/Research,10,,10,0,10407,"Graduate Business, Graduate",Independent Study/Research,Francisco Ruiz,TBA,,TBA
1401,MMAE 591,Research and Thesis M.S.,"Forced to Full-Time Course, Standard Tuition Rate",,Fall 2020,Independent Study/Research,10,,10,0,10738,"Graduate Business, Graduate",Independent Study/Research,Kevin Meade,TBA,,TBA
1402,MMAE 591,Research and Thesis M.S.,"Forced to Full-Time Course, Standard Tuition Rate",,Fall 2020,Independent Study/Research,10,,10,0,10408,"Graduate Business, Graduate",Independent Study/Research,Candace Wark,TBA,,TBA
1403,MMAE 591,Research and Thesis M.S.,"Forced to Full-Time Course, Standard Tuition Rate",,Fall 2020,Independent Study/Research,10,,10,0,10409,"Graduate Business, Graduate",Independent Study/Research,Sudhakar Nair,TBA,,TBA
1404,MMAE 591,Research and Thesis M.S.,"Forced to Full-Time Course, Standard Tuition Rate",,Fall 2020,Independent Study/Research,10,,10,0,10739,"Graduate Business, Graduate",Independent Study/Research,Baisravan HomChaudhuri,TBA,,TBA
1405,MMAE 591,Research and Thesis M.S.,"Forced to Full-Time Course, Standard Tuition Rate",,Fall 2020,Independent Study/Research,10,,10,0,11392,"Graduate Business, Graduate",Independent Study/Research,Hamid Arastoopour,TBA,,TBA
1406,MMAE 591,Research and Thesis M.S.,"Forced to Full-Time Course, Standard Tuition Rate",,Fall 2020,Independent Study/Research,9,,10,1,10410,"Graduate Business, Graduate",Independent Study/Research,Kevin Cassel,TBA,,TBA
1407,MMAE 591,Research and Thesis M.S.,"Forced to Full-Time Course, Standard Tuition Rate",,Fall 2020,Independent Study/Research,10,,10,0,10411,"Graduate Business, Graduate",Independent Study/Research,Murat Vural,TBA,,TBA
1408,MMAE 591,Research and Thesis M.S.,"Forced to Full-Time Course, Standard Tuition Rate",,Fall 2020,Independent Study/Research,9,,10,1,11459,"Graduate Business, Graduate",Independent Study/Research,Ankit Srivastava,TBA,,TBA
